LocalTimeStamp,PupilLeft,PupilRight,EEG.Cz,EEG.Fz,EEG.Pz
09:51:37.363,2.58,2.73,-6.652463,-4.103766,-10.934493
09:51:37.388,2.63,2.76,-4.060735,-4.091468,9.595202
09:51:37.438,2.67,2.72,-9.655534,-0.449148,-10.87812
09:51:37.463,2.78,2.81,-1.953767,-3.525237,4.010895
09:51:37.488,2.71,2.79,-0.925345,-8.120831,10.659388
09:51:37.513,2.65,2.66,-0.922572,-3.995466,23.948469
09:51:37.538,2.68,2.74,-1.43222,-1.414894,7.462035
09:51:37.563,2.66,2.79,-1.949463,-2.44347,9.99352
09:51:37.588,2.69,2.86,1.643558,-4.487941,2.277925
09:51:37.613,2.63,2.88,-0.400861,-8.57603,4.327504
09:51:37.638,2.61,2.77,-0.911968,-1.387245,12.008891
09:51:37.664,2.69,2.73,-3.98576,-1.387346,7.351699
09:51:37.688,2.64,2.84,1.139011,-0.358573,6.817358
09:51:37.713,2.56,2.74,-0.392614,0.156348,6.795902
09:51:37.738,2.59,2.74,-0.903232,-4.461554,-1.942926
09:51:37.913,2.74,2.79,-5.906216,-0.748954,-15.924309
09:51:38.113,2.61,2.75,-4.867486,-0.747734,1.034188
09:51:38.138,2.54,2.78,-3.836486,-1.77216,-2.556091
09:51:38.163,2.74,2.85,3.361672,-4.326338,-4.085354
09:51:38.213,2.57,2.83,-4.312143,3.374151,12.329836
09:51:38.238,2.65,2.85,-3.786912,3.365063,3.586213
09:51:38.263,2.62,2.81,-3.775051,3.356004,2.035978
09:51:38.288,2.8,2.86,-7.860662,-0.752004,-0.017305
09:51:38.313,2.61,2.82,-7.316957,-4.333106,0.494559
09:51:38.338,2.64,2.86,-8.320156,2.85629,-2.584872
09:51:38.363,2.66,2.73,-8.80958,-12.514841,-18.446367
09:51:38.388,2.69,2.79,4.537339,-4.789641,-14.29057
09:51:38.413,2.65,2.82,-0.08703,-0.675798,-10.661075
09:51:38.488,2.69,2.74,2.987128,1.867406,-5.958037
09:51:38.513,2.68,2.65,2.978176,-0.183834,-7.476079
09:51:38.538,2.76,2.75,3.478589,-4.279,-2.326727
09:51:38.563,2.68,2.77,-0.632349,-4.266688,-2.32488
09:51:38.588,2.68,2.59,-0.630454,-4.254414,-3.341503
09:51:38.613,2.49,2.72,-0.115744,-0.1391,-3.331488
09:51:38.638,2.56,2.68,1.424602,10.631572,3.339523
09:51:38.663,2.64,2.73,3.470711,7.000911,4.349265
09:51:38.688,2.5,2.56,-0.647379,10.053776,3.824435
09:51:38.713,2.59,2.65,-1.671593,8.484671,3.81246
09:51:38.738,2.68,2.62,-1.660945,10.001803,12.004622
09:51:38.763,2.6,2.61,0.906206,8.421857,23.747437
09:51:38.788,2.53,2.64,-11.408299,2.766868,8.322406
09:51:38.813,2.61,2.55,-1.657691,2.759089,5.734386
09:51:38.838,2.64,2.6,1.951369,2.75082,-3.511005
09:51:38.863,2.67,2.61,-4.196536,2.742575,-16.818438
09:51:38.888,2.63,2.54,-4.180798,6.834691,-10.608698
09:51:38.913,2.52,2.64,-8.795442,0.146515,-18.269722
09:51:38.938,2.61,2.66,-3.126522,3.747094,-20.772408
09:51:38.963,2.67,2.66,-3.626897,-0.871831,-20.708103
09:51:38.988,2.76,2.8,-1.048309,6.30191,-14.47155
09:51:39.113,2.65,2.63,-4.613671,7.727822,-0.451258
09:51:39.138,2.73,2.75,-13.837276,1.549793,-8.130424
09:51:39.163,2.38,2.81,5.164196,2.054894,-7.077342
09:51:39.188,2.5,2.83,7.717433,3.073351,5.75259
09:51:39.213,2.65,2.82,7.688148,1.010306,2.660893
09:51:39.238,2.45,2.79,-1.041051,-1.039904,-5.02042
09:51:39.263,2.74,2.81,-0.526648,-1.036787,-11.684339
09:51:39.288,2.57,2.76,-0.52507,-1.5465,-8.58265
09:51:39.313,2.52,2.76,2.553437,0.510447,-2.390427
09:51:39.338,2.51,2.7,3.057068,9.721745,-2.397102
09:51:39.363,2.45,2.6,-0.029017,7.639277,-5.971973
09:51:39.388,2.53,2.68,-0.540725,1.976893,-6.465358
09:51:39.413,2.44,2.7,-0.539105,-4.169038,-3.881879
09:51:39.438,2.4,2.63,1.000999,-7.73137,3.307475
09:51:39.463,2.39,2.65,-7.72251,-7.707174,5.345257
09:51:39.488,2.47,2.66,-7.715257,-7.684076,-8.509737
09:51:39.513,2.46,2.65,-2.564446,-7.661047,-11.558595
09:51:39.538,2.38,2.75,-7.147051,-7.630448,-17.658588
09:51:39.563,2.53,2.66,-7.636402,-7.60758,-17.60618
09:51:39.588,2.3,2.6,-7.101207,-7.584267,-1.674434
09:51:39.613,2.42,2.6,-0.433251,-11.150255,-1.668903
09:51:39.638,2.39,2.64,-2.984267,-11.62812,-3.714672
09:51:39.663,2.48,2.68,-4.507735,-7.481166,-13.4091
09:51:39.688,2.3,2.73,-9.111147,-7.971053,-1.066861
09:51:39.713,2.51,2.74,1.142323,-3.848701,-1.060588
09:51:39.738,2.41,2.68,1.671194,-4.862807,-9.250233
09:51:39.763,2.36,2.75,1.158358,-7.912111,5.116996
09:51:39.788,2.38,2.71,-1.401525,-7.888399,10.734485
09:51:39.813,2.4,2.76,-3.454756,-7.864758,11.72488
09:51:40.113,2.4,2.72,3.629086,-4.196313,14.846909
09:51:40.138,2.55,2.74,2.592057,-2.131429,14.801388
09:51:40.163,2.55,2.64,-1.520327,7.089324,6.038567
09:51:40.188,2.47,2.75,4.638039,7.06101,4.49801
09:51:40.213,2.46,2.69,1.049259,-1.154514,5.511195
09:51:40.238,2.52,2.68,-3.048759,1.412024,-3.212505
09:51:40.263,2.49,2.73,-3.558081,2.942666,-12.939801
09:51:40.288,2.5,2.76,-3.546392,2.933334,-10.847176
09:51:40.313,2.45,2.68,3.644692,2.921618,-7.226404
09:51:40.338,2.42,2.74,4.159916,2.912862,5.600386
09:51:40.363,2.42,2.65,6.704889,2.904132,4.048216
09:51:40.388,2.39,2.69,7.196078,2.894916,-4.165967
09:51:40.413,2.62,2.74,7.680669,-0.193568,15.795331
09:51:40.438,2.59,2.64,-1.048507,-0.19145,1.399275
09:51:40.463,2.61,2.66,-5.147415,-3.261647,-0.154655
09:51:40.488,2.47,2.72,-5.134039,-8.381614,13.15556
09:51:40.513,2.57,2.71,7.17981,-0.163157,29.491531
09:51:40.538,2.47,2.72,2.546508,-0.674814,1.722433
09:51:40.563,2.41,2.7,-0.531896,-0.672791,21.700865
09:51:40.588,2.44,2.68,-0.530302,-0.670775,15.986089
09:51:40.613,2.44,2.66,-0.529225,-0.66979,9.297654
09:51:40.638,2.6,2.65,-0.535312,-4.256344,26.138508
09:51:40.663,2.58,2.78,-3.602942,-6.295895,12.227347
09:51:40.688,2.59,2.69,-4.10394,-7.299592,5.531212
09:51:40.713,2.5,2.66,-4.09164,-7.78951,3.467967
09:51:40.738,2.37,2.64,-4.58812,-11.343015,2.950011
09:51:40.763,2.56,2.68,7.717944,-4.656194,7.029383
09:51:40.788,2.6,2.79,7.18353,-3.62275,7.007802
09:51:40.838,2.46,2.67,6.115407,-11.266752,7.989965
09:51:40.863,2.53,2.69,0.458153,-10.709444,-8.430159
09:51:40.888,2.29,2.69,-1.071943,-9.650682,-7.894123
09:51:40.913,2.49,2.74,-0.557448,-7.57509,-3.262768
09:51:40.938,2.75,2.75,-0.556802,-7.040592,-2.739144
09:51:40.963,2.33,2.75,-6.196115,-7.52478,-0.172298
09:51:40.988,2.42,2.7,-3.611907,-7.50274,-0.685628
09:51:41.113,2.47,2.75,1.042889,-3.862157,3.859399
09:51:41.138,2.44,2.76,-3.563829,-3.337249,-3.828585
09:51:41.163,2.42,2.72,-8.691091,3.32763,0.796223
09:51:41.188,2.5,2.69,-0.477387,9.453328,3.861768
09:51:41.213,2.62,2.73,6.186095,10.441412,4.363528
09:51:41.238,2.44,2.64,2.077294,12.973709,-10.512114
09:51:41.263,2.51,2.66,2.06748,9.857904,-7.420602
09:51:41.288,2.34,2.69,6.153081,10.339643,0.797537
09:51:41.313,2.29,2.68,3.586938,10.298347,-0.228729
09:51:41.338,2.41,2.74,4.091571,10.267482,-0.228044
09:51:41.363,2.53,2.72,1.009051,10.236711,-0.22736
09:51:41.388,2.49,2.67,-3.625759,10.206031,0.286654
09:51:41.438,2.51,2.66,3.033453,10.647112,10.50111
09:51:41.463,2.46,2.75,3.024362,3.439819,6.884509
09:51:41.488,2.59,2.66,3.015298,13.667977,7.376696
09:51:41.513,2.4,2.68,3.006261,14.139322,2.743818
09:51:41.538,2.39,2.75,2.481945,9.985412,-5.462527
09:51:41.563,2.57,2.75,11.18579,10.468307,25.278986
09:51:41.588,2.46,2.68,6.541496,6.339495,22.646811
09:51:41.613,2.37,2.63,6.520866,10.423059,16.946114
09:51:41.638,2.54,2.7,-1.197485,10.882978,2.526128
09:51:41.663,2.5,2.7,-3.750823,4.191896,-1.581444
09:51:41.688,2.43,2.66,-2.199583,-0.424774,-0.552601
09:51:41.713,2.57,2.71,-0.65863,-0.935297,-0.550945
09:51:41.738,2.41,2.73,-0.657681,-0.932494,-0.549806
09:51:41.763,2.42,2.69,-0.655055,-0.928769,-7.720942
09:51:41.788,2.36,2.7,-0.653091,-0.925986,-7.185495
09:51:41.813,2.55,2.62,-0.651134,-0.41039,-12.79422
09:51:41.838,2.4,2.69,-0.649183,0.104686,-11.221003
09:51:41.863,2.55,2.75,-0.64659,-0.923932,-3.489006
09:51:41.888,2.44,2.65,3.454836,-0.921675,-3.990857
09:51:41.913,2.51,2.66,2.932686,-0.918913,-0.391717
09:51:41.938,2.49,2.75,2.410564,-0.916159,3.70997
09:51:41.963,2.46,2.69,0.341967,-0.9125,3.695665
09:51:41.988,2.57,2.63,1.875813,-0.909765,-4.005154
09:51:42.113,2.39,2.73,3.909951,-0.895317,7.241575
09:51:42.138,2.36,2.74,0.315154,-0.892634,12.349614
09:51:42.164,2.44,2.77,6.45114,-0.889959,17.942863
09:51:42.188,2.37,2.73,10.006916,-0.886404,18.895819
09:51:42.213,2.74,2.75,8.950258,-0.883748,-0.625947
09:51:42.238,2.5,2.76,5.858301,-0.368791,-4.2092
09:51:42.263,2.44,2.75,-5.945923,-0.367174,-19.565308
09:51:42.288,2.52,2.8,-1.31887,-4.462486,-11.308206
09:51:42.313,2.51,2.78,2.779736,-4.445174,-3.080455
09:51:42.338,2.42,2.64,2.770892,-4.945186,-11.265073
09:51:42.363,2.37,2.77,2.762588,3.780918,-7.641568
09:51:42.388,2.46,2.71,2.754308,3.258304,-13.249951
09:51:42.413,2.58,2.71,3.256641,2.733495,3.200924
09:51:42.438,2.43,2.71,8.888418,2.725303,3.189281
09:51:42.463,2.69,2.69,6.29614,3.229956,-0.924892
09:51:42.488,2.57,2.71,6.276246,5.785916,10.878899
09:51:42.513,2.41,2.64,6.257436,3.207037,10.333475
09:51:42.538,2.54,2.72,6.232444,-1.420637,2.600924
09:51:42.563,2.73,2.66,5.700944,-1.417917,10.76955
09:51:42.588,2.34,2.74,5.1695,-0.901872,14.84291
09:51:42.613,2.56,2.57,17.447857,6.278266,16.849194
09:51:42.638,2.62,2.74,7.13815,7.785501,14.226505
09:51:42.663,2.34,2.66,3.541877,-0.946555,2.907459
09:51:42.688,2.43,2.72,3.021517,-0.419622,6.483362
09:51:42.713,2.56,2.62,2.500666,-0.930159,8.003418
09:51:42.738,2.53,2.63,1.977345,-0.414136,14.114037
09:51:42.763,2.24,2.7,10.683726,2.657877,22.766108
09:51:42.788,2.36,2.72,6.556833,-0.940344,5.794281
09:51:42.813,2.61,2.67,9.607954,0.084013,15.005632
09:51:42.838,2.55,2.75,10.091467,-4.009064,18.031433
09:51:42.863,2.7,2.66,5.445512,-4.504335,2.072234
09:51:42.888,2.58,2.71,-1.226709,-4.490836,-5.604242
09:51:42.913,2.56,2.69,-1.735854,-4.477376,2.089483
09:51:42.938,2.69,2.64,-1.732189,-4.463958,2.080658
09:51:42.963,2.54,2.7,7.485507,-4.446129,3.073394
09:51:42.988,2.44,2.71,2.858452,-4.432804,-1.548639
09:51:43.113,2.64,2.8,4.326572,-2.34128,5.515474
09:51:43.138,2.38,2.68,-2.352034,-3.868625,2.42766
09:51:43.163,2.49,2.62,-1.321394,-4.368826,2.420897
09:51:43.188,2.53,2.72,5.861829,-4.864197,8.051741
09:51:43.213,2.33,2.74,17.121696,3.347818,13.661971
09:51:43.238,2.58,2.73,16.557051,3.338298,13.621538
09:51:43.263,2.47,2.79,13.941789,2.815985,11.028401
09:51:43.288,2.45,2.76,11.33327,2.804738,19.176157
09:51:43.313,2.53,2.75,10.278276,2.796332,19.634068
09:51:43.338,2.5,2.75,8.202854,2.787439,17.017786
09:51:43.363,2.62,2.74,9.201348,-0.809119,12.357551
09:51:43.388,2.58,2.69,9.686593,2.776897,12.83231
09:51:43.413,2.45,2.68,16.825851,2.766319,11.755929
09:51:43.438,2.52,2.79,18.82773,10.43752,20.428904
09:51:43.463,2.54,2.77,19.793869,10.406751,16.259476
09:51:43.488,2.41,2.66,19.220701,9.863767,9.559456
09:51:43.513,2.47,2.69,13.511617,10.336679,9.010504
09:51:43.538,2.65,2.7,11.942399,12.35698,3.866572
09:51:43.563,2.5,2.73,12.418404,6.175841,9.492934
09:51:43.588,2.62,2.76,14.938624,6.156819,13.560385
09:51:43.613,2.75,2.74,12.847697,6.138368,1.735127
09:51:43.638,2.63,2.8,12.285099,6.625647,8.886166
09:51:43.663,2.44,2.74,12.247768,2.505277,1.165689
09:51:43.688,2.46,2.75,11.184908,2.497769,-5.497809
09:51:43.713,2.51,2.8,9.618563,2.490283,2.23404
09:51:43.738,2.5,2.73,17.262194,2.480337,10.407705
09:51:43.763,2.44,2.77,16.206345,2.985211,3.717536
09:51:43.788,2.65,2.77,12.061362,3.489598,2.171522
09:51:43.813,2.64,2.73,8.435985,-12.405991,-9.112422
09:51:43.863,2.43,2.78,12.477106,6.609345,5.286538
09:51:43.888,2.61,2.74,12.440738,6.589025,1.681465
09:51:43.913,2.59,2.74,12.404478,6.56979,9.357454
09:51:43.938,2.39,2.83,12.368327,2.449588,9.842743
09:51:43.963,2.41,2.8,8.73892,-0.124811,7.753685
09:51:44.113,2.63,2.83,0.984913,-0.586329,9.795043
09:51:44.163,2.58,2.71,8.11455,-0.573531,8.181087
09:51:44.188,2.54,2.7,8.603051,-1.08412,8.668364
09:51:44.263,2.63,2.74,8.012093,-6.192348,0.392713
09:51:44.363,2.6,2.65,1.276145,-4.628302,4.961653
09:51:44.438,2.62,2.77,4.322941,-4.582227,5.42508
09:51:44.488,2.56,2.77,4.297069,-4.554802,1.294658
09:51:44.513,2.61,2.75,4.279906,-4.53661,1.287949
09:51:44.588,2.58,2.67,4.753849,-4.495944,-9.421714
09:51:44.713,2.37,2.74,0.625727,-0.875617,-4.665404
09:51:44.737,2.51,2.7,3.699639,-0.87212,8.650182
09:51:44.788,2.73,2.68,0.609284,-0.8669,-1.631859
09:51:44.812,2.48,2.7,7.566615,3.019397,15.274696
09:51:44.888,2.39,2.61,8.071869,2.503557,11.156857
09:51:44.963,2.68,2.6,7.550976,-0.063049,8.068778
09:51:45.113,2.72,2.55,7.535882,-1.087539,12.153161
09:51:45.138,2.82,2.63,8.025604,2.504951,11.60443
09:51:45.162,2.61,2.69,12.614884,3.522573,13.104011
09:51:45.188,2.65,2.6,-0.216554,1.474644,0.777798
09:51:45.213,2.56,2.67,0.296403,5.570738,10.00726
09:51:45.288,2.76,2.56,4.357725,10.1005,0.170332
09:51:45.313,2.66,2.69,5.371331,1.876379,1.194438
09:51:45.338,2.6,2.57,0.224467,2.382039,4.26163
09:51:45.363,2.65,2.63,0.736614,2.88772,4.761678
09:51:45.388,2.52,2.58,4.324439,3.390032,8.84471
09:51:45.412,2.66,2.52,-2.339296,-6.3468,-3.476672
09:51:45.438,2.53,2.6,-4.388179,-1.72367,-3.466764
09:51:45.462,2.62,2.55,-3.865282,-0.694914,-1.917913
09:51:45.513,2.54,2.62,4.344299,-1.194174,7.790957
09:51:45.538,2.47,2.51,4.332304,9.558644,7.767096
09:51:45.563,2.55,2.54,7.390092,13.117689,7.230997
09:51:45.587,2.5,2.65,5.82897,13.077863,7.208813
09:51:45.613,2.48,2.55,7.858504,12.51281,18.446178
09:51:45.638,2.59,2.61,12.451874,17.087105,27.101152
09:51:45.663,2.53,2.5,13.947379,17.036406,17.290182
09:51:45.687,2.54,2.48,8.262504,8.791498,10.578875
09:51:45.713,2.51,2.53,7.212055,9.78049,14.125341
09:51:45.738,2.48,2.57,7.190953,5.650665,10.49429
09:51:45.763,2.54,2.45,6.656581,5.63373,10.461814
09:51:45.787,2.53,2.53,10.218685,5.616846,10.941743
09:51:46.112,2.54,2.62,6.854655,1.788403,17.771343
09:51:46.137,2.69,2.55,9.911035,-6.918501,11.064232
09:51:46.162,2.64,2.64,10.905435,-1.779813,14.614664
09:51:46.187,2.69,2.67,7.279312,-1.773729,10.967061
09:51:46.212,2.63,2.62,0.085187,-1.768413,10.430086
09:51:46.237,2.58,2.72,3.668524,-1.763113,7.326519
09:51:46.262,2.53,2.62,6.73599,-1.757829,3.197898
09:51:46.287,2.55,2.71,5.701899,-1.750808,7.277442
09:51:46.312,2.56,2.61,-3.536216,-1.746074,-1.966935
09:51:46.337,2.62,2.73,-0.969204,-2.767507,-4.007196
09:51:46.362,2.64,2.59,3.134727,-4.805882,2.673531
09:51:46.387,2.66,2.6,0.053023,-4.790453,4.190142
09:51:46.412,2.57,2.64,-4.553349,-8.866708,-11.694813
09:51:46.437,2.52,2.6,-5.567393,-8.840647,-7.045404
09:51:46.462,2.55,2.61,9.301092,-8.302356,-3.441722
09:51:46.487,2.74,2.68,7.239874,-8.276449,-8.549359
09:51:46.513,2.59,2.65,6.195054,-9.259297,3.783249
09:51:46.537,2.43,2.67,6.68777,-5.643855,19.661655
09:51:46.562,2.49,2.65,9.737473,-5.62899,8.83965
09:51:46.587,2.49,2.63,7.150339,3.095576,-8.081212
09:51:46.613,2.67,2.57,7.127931,2.060132,-7.023294
09:51:46.637,2.67,2.63,3.525541,2.053957,-2.898144
09:51:46.662,2.6,2.66,4.52524,2.560622,-0.332019
09:51:46.687,2.66,2.58,2.975779,2.553973,-0.332561
09:51:46.712,2.69,2.58,2.96686,-1.553169,-2.896179
09:51:46.737,2.59,2.59,3.466807,-1.546965,-3.906667
09:51:46.762,2.62,2.57,-0.644096,-1.542329,-3.894959
09:51:46.787,2.48,2.66,-0.641653,-1.537707,-3.370466
09:51:47.112,2.61,2.66,-0.602613,-1.474429,-10.285717
09:51:47.137,2.72,2.66,-0.600807,-1.470523,-10.766686
09:51:47.162,2.56,2.73,-0.598407,0.065611,-11.236505
09:51:47.187,2.53,2.67,-0.596614,-1.469972,-3.006416
09:51:47.212,2.57,2.59,-0.594826,2.633921,-4.535868
09:51:47.237,2.59,2.56,-0.593043,2.627053,-1.9674
09:51:47.262,2.63,2.66,0.434888,9.786364,6.761055
09:51:47.287,2.6,2.71,4.015211,9.234968,1.119666
09:51:47.312,2.6,2.69,7.073949,7.154984,1.11836
09:51:47.337,2.62,2.66,8.079926,5.598155,1.117059
09:51:47.362,2.66,2.7,2.944936,11.731633,-11.179113
09:51:47.387,2.7,2.67,3.435757,13.219653,-3.464187
09:51:47.412,2.7,2.71,2.91264,12.668239,-3.967651
09:51:47.437,2.71,2.61,2.903911,13.143092,-7.026532
09:51:47.462,2.63,2.66,2.895208,13.104728,-7.005473
09:51:47.487,2.69,2.65,1.859865,4.868528,-5.958324
09:51:47.512,2.72,2.7,-6.350122,5.360366,3.29316
09:51:47.537,2.67,2.73,4.414047,5.857122,4.834053
09:51:47.562,2.65,2.68,7.476715,5.84008,9.434949
09:51:47.587,2.59,2.69,6.943536,1.212832,1.233327
09:51:47.612,2.71,2.73,2.822464,2.744913,-1.301357
09:51:47.637,2.71,2.67,2.813493,3.251557,4.338957
09:51:47.687,2.61,2.73,-1.804378,-3.89672,-21.235334
09:51:47.712,2.65,2.69,-3.844863,-1.837559,-8.859218
09:51:47.737,2.67,2.75,-3.318982,0.224868,-3.198304
09:51:47.762,2.67,2.71,-0.750571,1.245223,-10.874873
09:51:47.787,2.7,2.8,-0.748834,-1.317486,-4.177666
09:51:47.812,2.7,2.7,-0.74659,-2.327389,2.497933
09:51:47.862,2.87,2.72,-13.050093,-5.36761,-14.396498
09:51:47.887,2.64,2.69,1.346449,-2.278189,-8.198996
09:51:47.912,2.64,2.75,1.867023,-0.730338,1.041478
09:51:47.962,2.67,2.77,-4.268122,-10.939134,-1.451135
09:51:47.987,2.56,2.81,-0.158918,-8.345322,-2.470377
09:51:48.112,2.7,2.85,-0.60807,2.013379,-2.376199
09:51:48.137,2.65,2.84,-3.676507,-0.0465,-2.881898
09:51:48.162,2.57,2.78,-7.762848,-15.421188,-9.536027
09:51:48.187,2.49,2.8,-13.899579,-12.303174,-11.56283
09:51:48.212,2.55,2.81,-1.565612,-15.360652,-13.062026
09:51:48.237,2.62,2.7,-6.67631,-15.8218,-13.021853
09:51:48.262,2.72,2.8,-11.782455,-15.26515,-17.08334
09:51:48.287,2.61,2.73,-14.81693,-5.995443,-6.244854
09:51:48.312,2.55,2.77,2.12082,-6.494906,-3.164078
09:51:48.337,2.49,2.81,0.581128,-4.43236,-5.720747
09:51:48.362,2.61,2.77,-4.031897,-3.911893,-7.754372
09:51:48.387,2.73,2.81,-7.092716,-1.340877,-9.768023
09:51:48.412,2.66,2.69,-7.583255,-9.524558,-7.68644
09:51:48.437,2.5,2.7,0.637421,-8.98678,2.576603
09:51:48.462,2.56,2.68,-11.653214,-11.518823,-13.319839
09:51:48.487,2.57,2.71,-12.132648,-15.580713,-13.79274
09:51:48.512,2.62,2.64,-8.509823,-15.518484,-13.738677
09:51:48.537,2.53,2.68,6.370555,-11.376075,-8.059552
09:51:48.562,2.64,2.67,-2.859827,-11.341469,8.352814
09:51:48.587,2.59,2.67,-3.87536,-11.306453,6.287262
09:51:48.612,2.71,2.66,-6.936804,-11.260782,0.636502
09:51:48.662,2.56,2.64,-7.405549,-11.184181,1.141931
09:51:48.687,2.57,2.64,-6.870533,-4.995791,0.626201
09:51:48.712,2.38,2.68,-3.779171,-7.548507,0.622787
09:51:48.762,2.67,2.69,3.933898,-3.937786,4.668858
09:51:48.812,2.63,2.63,-7.339952,-0.338308,4.639889
09:51:48.837,2.64,2.67,-7.311148,-8.016961,-15.868388
09:51:48.887,2.64,2.64,-7.267391,-14.114623,-6.078961
09:51:48.912,2.72,2.56,-7.246122,-15.095912,-11.703306
09:51:48.937,2.57,2.65,-7.227429,-17.081261,-17.281708
09:51:49.112,2.56,2.72,-1.38731,0.018172,-10.242434
09:51:49.162,2.71,2.74,-0.349434,-4.078369,5.64407
09:51:49.187,2.59,2.77,-3.940181,-9.70717,1.525104
09:51:49.237,2.68,2.7,-6.978679,-11.179347,4.594943
09:51:49.262,2.64,2.74,-7.463627,-11.134696,5.090944
09:51:49.287,2.62,2.74,0.754641,-11.100813,5.075173
09:51:49.312,2.59,2.71,4.853917,-1.325494,5.059963
09:51:49.362,2.64,2.68,1.751526,-3.884212,11.1825
09:51:49.387,2.65,2.79,-3.380088,-2.330748,-10.373961
09:51:49.412,2.65,2.77,-9.011497,-0.790428,-13.931075
09:51:49.437,2.72,2.74,-4.871163,-3.346523,4.054778
09:51:49.462,2.63,2.78,-3.322202,-3.848289,7.619043
09:51:49.487,2.58,2.74,-3.310982,-3.832919,-4.19089
09:51:49.512,2.67,2.78,-2.788752,-3.821431,-10.81988
09:51:49.537,2.61,2.7,-5.850652,-3.809978,-8.226938
09:51:49.562,2.6,2.72,-17.108501,-3.800098,-23.573053
09:51:49.587,2.6,2.78,-14.499277,-7.892811,-22.989586
09:51:49.612,2.62,2.72,-13.930596,-14.508486,-18.791107
09:51:49.637,2.55,2.77,-13.376025,-13.43885,-22.829664
09:51:49.662,2.6,2.74,-11.28363,-10.326777,-23.273552
09:51:49.687,2.59,2.77,-10.227247,-14.394291,-23.204826
09:51:49.712,2.65,2.79,-13.102529,-2.946326,-22.754688
09:51:49.787,2.57,2.69,-10.525324,-2.94338,-18.62937
09:51:50.112,2.73,2.65,-8.949945,1.167351,0.904542
09:51:50.137,2.64,2.79,-17.1262,-2.424353,-3.708426
09:51:50.162,2.81,2.86,-12.972657,-2.926466,-5.743872
09:51:50.187,2.66,2.77,-12.420958,-2.917695,-4.696916
09:51:50.237,2.62,2.84,-12.867124,0.677729,-7.235976
09:51:50.287,2.61,2.76,-8.696761,-2.404944,-0.543893
09:51:50.337,2.67,2.69,-10.690355,-2.900812,-2.593457
09:51:50.362,2.48,2.71,-13.226007,-2.892118,-7.197993
09:51:50.387,2.52,2.72,-10.105997,-2.880055,4.095889
09:51:50.412,2.61,2.78,0.164807,9.420377,7.154897
09:51:50.437,2.69,2.75,-8.529543,4.783936,-8.746551
09:51:50.462,2.62,2.77,-16.705519,0.669086,-21.02854
09:51:50.562,2.58,2.79,-8.865264,-2.408281,-7.565863
09:51:50.587,2.57,2.69,-13.454078,-2.400551,-7.543188
09:51:50.687,2.71,2.75,-9.244984,-5.89405,-6.932892
09:51:50.712,2.61,2.75,-12.292666,-5.869484,1.808642
09:51:50.762,2.58,2.81,-12.219095,-2.768709,-19.700687
09:51:50.787,2.6,2.7,-12.181961,-2.760924,-19.64472
09:51:50.812,2.62,2.7,-4.45944,-3.775026,-6.252916
09:51:50.837,2.6,2.69,-0.871709,13.141932,8.6207
09:51:50.887,2.61,2.74,-2.378815,7.95095,-7.791467
09:51:50.912,2.69,2.72,-2.381422,7.926608,-3.155807
09:51:50.962,2.45,2.82,-2.869936,12.481541,-3.644556
09:51:51.112,2.54,2.82,-2.215353,7.712997,0.51195
09:51:51.137,2.62,2.79,-14.002555,8.202702,-3.083939
09:51:51.162,2.63,2.71,-4.74199,8.161232,-16.402895
09:51:51.337,2.69,2.74,-4.63976,7.480896,-6.631806
09:51:51.362,2.57,2.76,-5.139187,7.458476,-5.58988
09:51:51.387,2.63,2.82,-3.087355,15.113816,0.063731
09:51:51.412,2.47,2.75,3.062417,15.581341,0.575335
09:51:51.437,2.62,2.8,1.007084,11.952078,-7.116132
09:51:51.462,2.66,2.78,-13.843633,-4.481693,-14.785061
09:51:51.487,2.62,2.86,-6.123691,-3.953021,4.18686
09:51:51.512,2.48,2.79,-5.084822,-2.916558,-3.521582
09:51:51.537,2.74,2.83,-0.459326,4.25988,-3.511028
09:51:51.562,2.63,2.76,-5.573339,4.247625,-14.264608
09:51:51.587,2.7,2.79,-8.110567,3.719376,-10.626602
09:51:51.612,2.67,2.76,-8.086772,6.785152,-6.499367
09:51:51.637,2.76,2.87,-0.380481,7.2761,-2.896809
09:51:51.662,2.7,2.75,-0.378829,7.253781,-2.888127
09:51:51.687,2.58,2.75,-0.890001,4.155119,-7.49383
09:51:51.712,2.71,2.8,-3.445421,0.038522,-17.201332
09:51:51.737,2.66,2.84,-4.466374,0.038407,-6.912336
09:51:51.762,2.67,2.81,-0.866322,-0.474529,-6.379825
09:51:51.787,2.66,2.79,-3.933985,-0.98849,-6.360193
09:51:51.812,2.69,2.81,-4.430068,-4.60042,-6.337868
09:51:51.837,2.65,2.85,-4.930124,4.117985,-9.900416
09:51:51.862,2.61,2.79,-1.843553,1.547689,-9.86972
09:51:51.887,2.65,2.73,2.775817,-10.228241,-10.352961
09:51:51.912,2.6,2.74,-3.881955,-10.69816,-12.362379
09:51:51.937,2.67,2.79,-1.305193,-10.153277,-6.181736
09:51:51.962,2.63,2.88,-4.892561,-8.070541,-6.162697
09:51:51.987,2.64,2.73,-1.301484,-6.510455,-6.143202
09:51:52.112,2.49,2.75,-4.299282,-4.835498,-16.798576
09:51:52.137,2.6,2.77,-3.76929,-2.770537,2.217767
